split	drug_smiles	max_tanimoto_to_train	bucket	is_in_train
test	O=C(N[C@@H]1CNCCC[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1	1.0	[0.9, 1.0]	True
test	COc1ccc(-c2ccc(NC(=O)c3ccc4cc(OC)ccc4c3)cc2)cc1	0.825	[0.7, 0.9)	False
test	C[C@H]1CN(C(=O)c2ccc(F)c(-c3ccncc3C#N)c2)Cc2cnc([C@@](C)(O)C(F)(F)F)n21	1.0	[0.9, 1.0]	True
test	O=C1CCc2ccccc2C1	1.0	[0.9, 1.0]	True
test	CC(C)CNC(=O)CCCC(=O)NC12CC3CC(C)(CC(C)(C3)C1)C2	1.0	[0.9, 1.0]	True
test	Cn1c(=O)c2c(c3ccc(-c4ccccc4)cc3n2C)n(C)c1=O	0.4792	[0.3, 0.5)	False
test	CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(N(C)S(C)(=O)=O)ccc3[nH]2)CC1	0.7429	[0.7, 0.9)	False
test	Cc1cc(Nc2ncnc3cc4c(nc23)N2CCN(C(=O)/C=C/[C@@H](C)N(C)C)[C@H](CO4)C2)c(F)cc1Oc1ccn2ncnc2c1	0.8485	[0.7, 0.9)	False
test	CCC(=O)c1cnc(Nc2ccn([C@H]3C[C@@H](C#N)C3)n2)cc1Nc1cccc(-c2ncn(C)n2)c1OC	0.5632	[0.5, 0.7)	False
test	NC(=O)c1ccc2c(c1)CCCN2Cc1ccc(C(=O)NO)cc1	1.0	[0.9, 1.0]	True
test	COc1ccc(N(C(=O)CN2C(=O)C(C)(Cc3n[nH]c4ccccc34)C(=O)N(c3ccccc3)c3ccccc32)C(C)C)cc1	1.0	[0.9, 1.0]	True
test	CC(C)(O)C1CCN(Cc2ccc(C3COc4ccccc4O3)cc2)CC1	0.3836	[0.3, 0.5)	False
test	Cn1cnc2c(=O)n(-c3cccnc3C3CC3)c3cc(C(F)(F)F)ccc3c21	0.3333	[0.3, 0.5)	False
test	Cc1nn(C)c(C)c1NS(=O)(=O)c1c(Cl)cc(-c2cccc(C3CCNCC3)c2)cc1Cl	1.0	[0.9, 1.0]	True
test	CC(C)(C)C1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1	1.0	[0.9, 1.0]	True
test	CSc1ncc2ncnc(Nc3ccc(Oc4ccc5c(c4)ncn5C)c(C)c3)c2n1	0.47	[0.3, 0.5)	False
test	Nc1ccsc1C(=O)NCCCCN1CCN(c2nsc3ccccc23)CC1	0.7705	[0.7, 0.9)	False
test	CCC(=O)N1CCC(NC(=O)Nc2ccc([N+](=O)[O-])cc2)CC1	1.0	[0.9, 1.0]	True
test	CC[C@H](C)[C@H](NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(C)C)NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(C)C)C(=O)[O-]	0.6941	[0.5, 0.7)	False
test	CN1CCC[C@H]1C(=O)N1CCC(CCOc2ccc(-c3nc(C#N)nc4c3ncn4C)cc2C(F)(F)F)CC1	1.0	[0.9, 1.0]	True
test	CCn1c2ccc(-c3nc4c(C)c(C(=O)O)ccc4n3CCOC)cc2c2cccc(C)c21	0.5634	[0.5, 0.7)	False
test	CNc1ncc(-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)c(CC2CC2)n1	1.0	[0.9, 1.0]	True
test	[NH3+]C[C@H]1CN(c2ncnc3[nH]cc(-c4cccc(CO)c4)c23)CCO1	0.8475	[0.7, 0.9)	False
test	COc1ccc(F)c(F)c1CCNC(=S)Nc1ccc(Br)cn1	0.4923	[0.3, 0.5)	False
test	O=C(N[C@@H]1CCC[C@H]1OCc1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1	1.0	[0.9, 1.0]	True
test	O=C([O-])CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC[NH2+]1	0.8	[0.7, 0.9)	False
test	COC(CNC(=O)c1cnc(Nc2ccc(C#N)cc2)cc1Oc1c(C)cc(C#N)cc1C)OC	0.3836	[0.3, 0.5)	False
test	COC(=O)CCC/C=C(/c1cc(C)c2onc(OC)c2c1)c1cc(C)c2oc(=O)n(C)c2c1	0.3378	[0.3, 0.5)	False
test	C[C@H](NCCc1cccc(Br)c1)c1cccc(COc2nn3c(C(F)(F)F)nnc3c3ccccc23)n1	0.3514	[0.3, 0.5)	False
test	CN(C)CCN(C)S(=O)(=O)c1ccc2c(c1)C(=C1Nc3ccccc3C1=O)C(=O)N2	0.64	[0.5, 0.7)	False
test	CC[C@@H]1CN(Cc2cc(C(CC(=O)O)c3cc(CN(C)C)c(F)cc3C)ccc2C)S(=O)(=O)c2ccccc2O1	0.4896	[0.3, 0.5)	False
test	CC(C)(O)C(=O)N1CCN(Cc2cnc3cc(Oc4ccc(-c5ccn[nH]5)cn4)ccc3c2)CC1	0.4048	[0.3, 0.5)	False
test	CCNC1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3C)cc2)c2ccccc21	1.0	[0.9, 1.0]	True
test	CCC(C)Sc1nc(Cc2ccccc2F)c(C)c(=O)[nH]1	0.4262	[0.3, 0.5)	False
test	O=c1c2ccccc2cc(O)n1-c1ccc(F)cc1Cl	0.4314	[0.3, 0.5)	False
test	O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1	1.0	[0.9, 1.0]	True
test	Cn1c([C@H](CC2CCCCC2)N2C(=O)CN(c3ccc(Oc4ccccc4)cc3)C2=O)nc2ccc(C(=O)O)cc21	0.5532	[0.5, 0.7)	False
test	CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OCc2cnc(C(C)C)s2)C(C)C)cs1	1.0	[0.9, 1.0]	True
test	CCCCCCOc1cc(C)c(C(=O)CCN(C)C)c(C)c1	0.7111	[0.7, 0.9)	False
test	CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ccnc5c4)n3)ccc2nn1C	1.0	[0.9, 1.0]	True
test	CCCCc1cc(=O)n2nc(NCc3c(F)cc(Br)cc3F)c(C#N)c2[nH]1	0.3067	[0.3, 0.5)	False
test	C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1	1.0	[0.9, 1.0]	False
test	Cc1[nH]nc2[nH]c(=O)cc([C@@H]3C[C@@H]4C[C@H]3C[C@H]4CC#N)c12	1.0	[0.9, 1.0]	True
test	CNc1nc2cc(-c3cccc(CC(N)=O)c3)sc2n2c(C)cnc12	1.0	[0.9, 1.0]	True
test	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	1.0	[0.9, 1.0]	True
test	CC1(C)Sc2nnc(-c3[nH]nc4c3CCC4)n2N=C1c1ccccc1	0.4902	[0.3, 0.5)	False
test	Cc1ccc2c(c1)-c1ccccc1C2(O)C(F)(F)F	0.3878	[0.3, 0.5)	False
test	COc1cc(Oc2ccccc2)ccc1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O	1.0	[0.9, 1.0]	True
test	O=[N+]([O-])c1ccccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12	1.0	[0.9, 1.0]	True
test	CCOC(=O)CCc1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1	0.4894	[0.3, 0.5)	False
test	C[C@H](NC(=O)c1c(Nc2cccc(C(F)(F)F)c2)c2ccccc2n1C)c1ccc(C(=O)O)cc1	0.4938	[0.3, 0.5)	False
test	CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]c(Br)cc23)c1	0.4306	[0.3, 0.5)	False
test	C[NH+](C)CCOc1ccc(-c2[nH]c3ncnc(NCC4SCCS4)c3c2-c2ccccc2)cc1	0.4776	[0.3, 0.5)	False
test	CN(C(=O)C1C(=O)N(O)C(=O)c2ccccc21)c1ccccc1	0.3654	[0.3, 0.5)	False
test	CC1(C)C[C@@H](Nc2cc(NCc3cnccc3C(F)(F)F)ncc2C#N)CC[C@H]1O	0.494	[0.3, 0.5)	False
test	CC(C)Cc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(C2SC(=O)NC2=O)cc1	1.0	[0.9, 1.0]	True
test	CCCCCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1	1.0	[0.9, 1.0]	True
test	c1ccc2c(-c3cnn4cc(-c5ccc(N6C[C@@H]7C[C@H]6CN7)cc5)cnc34)ccnc2c1	1.0	[0.9, 1.0]	True
test	O=C(CS(=O)(=O)O)Nc1cc(I)cc(I)c1	0.5833	[0.5, 0.7)	False
test	CNC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCN(Cc2cccc(OC)c2)C[C@@H]1F	1.0	[0.9, 1.0]	True
test	O=C(Nc1ccc(C(=O)NC2CCCCC2)cc1)NC1C2CC3CC1CC(O)(C3)C2	1.0	[0.9, 1.0]	True
test	O=C(NCc1ccc(F)cc1)c1nc2n(c(=O)c1O)CCCC2	0.4516	[0.3, 0.5)	False
test	Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6COCCN6)c45)ccc32)c1	1.0	[0.9, 1.0]	True
test	CC(=O)C1CC[C@H]2[C@@H]3CC=C4C=C(c5nnn[nH]5)CC[C@]4(C)[C@H]3CC[C@]12C	1.0	[0.9, 1.0]	True
test	CCONC(=O)c1cnc(Nc2cc(C)nc(C)n2)cc1Nc1ccc(OCC)cc1N(C)S(C)(=O)=O	0.4	[0.3, 0.5)	False
test	COC1CN(C(=O)c2ccc(-c3ccc4nc(C(C(=O)NCCS(N)(=O)=O)S(=O)(=O)Cc5ccc(C(F)(F)F)cc5)sc4c3)cc2)C1	1.0	[0.9, 1.0]	True
test	CCCCC(=O)c1ccc(OC)c(OC2CCOCC2)c1	0.7959	[0.7, 0.9)	False
test	CC(C)Cn1ncc2c(=O)[nH]c(NCc3cccnc3)nc21	0.4714	[0.3, 0.5)	False
test	O=C(Nc1ccccc1)N(CC1CCCC(N(Cc2cccc([N+](=O)[O-])c2)C(=O)C(Cl)(Cl)Cl)C1)c1cccc(OCCN2CCOCC2)c1	1.0	[0.9, 1.0]	True
test	CCc1cc(NCc2nc3ccccc3c(=O)[nH]2)c(=O)[nH]c1C	0.5	[0.5, 0.7)	False
test	COc1cc(NC(=O)c2cccc(O)c2)c(C(=O)O)cc1OC	0.6429	[0.5, 0.7)	False
test	COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1OC	0.5385	[0.5, 0.7)	False
test	Cc1cc2[nH]c(=O)n(O)c2cc1F	0.4	[0.3, 0.5)	False
test	CC(=O)N[C@@H](Cc1ccccc1)C(=O)OCC(=O)O	0.6	[0.5, 0.7)	False
test	O=C(C1CC1)N1[C@@H]2CC[C@H]1CN(c1ccnc(Nc3cn[nH]c3)n1)C2	1.0	[0.9, 1.0]	True
test	CNC(=O)C(N)Cc1cccc(-c2cc3nc(NC)c4ncc(C)n4c3s2)c1	1.0	[0.9, 1.0]	True
test	CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)[nH]n3)nc21	1.0	[0.9, 1.0]	True
test	CCCNC(=O)c1nc2cccnn2c1-c1ccc(Cl)cc1	1.0	[0.9, 1.0]	True
test	C=CC(=O)NCCCCC(NC(=O)OCc1ccccc1)C(=O)N1CCN(c2ccccc2Cl)CC1	1.0	[0.9, 1.0]	False
test	COc1ccc2c(N[C@@H](C)Cc3cc(C)[nH]n3)ncnc2c1OC	1.0	[0.9, 1.0]	True
test	C[C@H](NC(=O)c1cc(F)cc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1	0.4935	[0.3, 0.5)	False
test	Cc1nc(-c2ccc(C3=NCCN3)cc2)no1	0.4444	[0.3, 0.5)	False
test	O=C1CN(S(=O)(=O)c2c(Cl)cccc2Cl)c2cc(Cl)ccc2N1	0.3559	[0.3, 0.5)	False
test	Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3nnc(NS(C)(=O)=O)o3)cc(F)cc12	0.5769	[0.5, 0.7)	False
test	CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)CN(C(C)C)[C@H](C(=O)N3CCCN(C)CC3)C4)n[nH]c2c1	0.6265	[0.5, 0.7)	False
test	CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H]2C[C@H]2C(=O)N3)CC1)c1ccc(Cl)cc1	1.0	[0.9, 1.0]	True
test	C[C@]12CC[C@H](OC(=O)c3ccc(Br)cc3)CC1=CCC1C2CC[C@]2(C)C(=O)CCC12	0.6102	[0.5, 0.7)	False
test	CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2cccc(F)c2F)CC1(C)C)C(=O)NCC(C)(C)C(N)=O	0.5465	[0.5, 0.7)	False
test	c1ccc(-c2cccc(OCCN3CCCC3)c2)cc1	0.9697	[0.9, 1.0]	False
test	O[C@H]1CC[C@H](c2[nH]ncc2-c2ccnc(NC3CCCC3)n2)CC1	1.0	[0.9, 1.0]	True
test	CCC(CC)n1cc(-c2nc(-c3cnn(C[C@H](O)C(C)(C)O)c3)cn3nccc23)cn1	1.0	[0.9, 1.0]	True
test	CC1(Cc2nnc(C(c3nc4ccc(-c5ccccc5)cc4s3)S(C)(=O)=O)o2)NC(=O)NC1=O	0.7308	[0.7, 0.9)	False
test	C=C(C)C(=O)N1CCCN(C(=O)C2CCCN(Cc3ccc(NC(=O)N[C@@]45C[C@@H]6C[C@@](C)(C[C@@](C)(C6)C4)C5)c(F)c3)C2)CC1	1.0	[0.9, 1.0]	True
test	CC(C)(C)C(=O)N(Cc1ccccc1)C1CCCC(CN(C(=O)Nc2ccccc2)c2cccc(OCCN3CCCC3)c2)C1	0.8193	[0.7, 0.9)	False
test	O=c1cc(C2CCCCC2)c2c(C3CC3)[nH]nc2[nH]1	1.0	[0.9, 1.0]	True
test	CCOc1cc2c(cc1CCNc1cc(-c3cc(F)c(CC(=O)O)c(OCC)c3)ncn1)OCCO2	1.0	[0.9, 1.0]	True
test	CCN1c2ncc(CCc3ccccc3)cc2C(=O)N(C)c2cccnc21	1.0	[0.9, 1.0]	True
test	COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc3ccc(O)cc3o2)cn1	1.0	[0.9, 1.0]	True
test	COc1ccc(-c2ccc(C(=O)O)c(CO)c2)n2nc(C3(C(=O)NCC(C)C)CC3)nc12	0.5	[0.5, 0.7)	False
test	O=C(CSc1nc2ccccc2c2nc3ccccc3n12)NCc1ccco1	0.5417	[0.5, 0.7)	False
test	N=C(N)c1ccc(CNC(=O)C2(NC(=O)[C@@H](Cc3ccccc3)NCC(=O)O)Cc3ccccc3C2)cc1	1.0	[0.9, 1.0]	True
test	NCCCn1cc(C2=C(c3ccncc3)C(=O)NC2=O)c2ccccc21	0.72	[0.7, 0.9)	False
test	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1COCCN1C)S(=O)(=O)c1ccc(O)cc1	1.0	[0.9, 1.0]	True
test	Cn1c(=O)c2c(nc3n2CCN(CCc2ccc(Cl)cc2Cl)C3)n(C)c1=O	0.5833	[0.5, 0.7)	False
test	Cn1cc(-c2cc3c(N4CCN(c5ncc([C@](C)(O)c6ccc(Cl)cc6)cn5)CC4)ncnn3c2)cn1	0.6716	[0.5, 0.7)	False
test	CCn1c(-c2cccnc2[C@H](C)OC)c2c3cc(ccc31)C1=CCCN(C1)C[C@H](NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(C(=O)C#CC(C)(C)N(C)C)CC1)C(=O)N1CCC[C@H](N1)C(=O)OCC(C)(C)C2	0.6456	[0.5, 0.7)	False
test	CC(C)(O)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O	0.5122	[0.5, 0.7)	False
test	C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4F)c(Cl)cc23)CC1	0.4302	[0.3, 0.5)	False
test	CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccc(Cl)c(Cl)c2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O	1.0	[0.9, 1.0]	True
test	CCN1c2ccccc2C(=O)N(C)c2cccnc21	1.0	[0.9, 1.0]	True
test	NCCc1ccncc1	0.5455	[0.5, 0.7)	False
test	C[C@@H]1COC2(c3ccccc3)c3ccccc3C(=O)N12	0.2969	[0.0, 0.3)	False
test	c1cn(CCCCc2ccc(CCCCn3ccnc3)cc2)cn1	0.8387	[0.7, 0.9)	False
test	CC1CN2CCCC2CC1(O)CCc1cccc2ccccc12	1.0	[0.9, 1.0]	True
test	CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1cccc2ccccc12	1.0	[0.9, 1.0]	True
test	c1ccc2oc(Oc3ccc(OCCN4CCCCCC4)cc3)nc2c1	1.0	[0.9, 1.0]	False
test	COCCNC(=O)c1ccc(Oc2cc(CN)ccn2)cc1	0.5323	[0.5, 0.7)	False
test	CC12CC3CC(C)(C1)CC(NC(=O)CCCC(=O)NC1CCCCC1)(C3)C2	1.0	[0.9, 1.0]	True
test	CC(=O)N1CCC(n2ncc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c2C)CC1	0.8143	[0.7, 0.9)	False
test	C[C@]1(c2cccc(Cn3c(=O)n(-c4noc5cc(Cl)ccc45)c4ccccc43)c2)OC(O)=NC1=O	0.8028	[0.7, 0.9)	False
test	CC(=O)N[C@H]1[C@H](N2CCCCCC2)C=C(C(=O)O)C[C@@H]1N	1.0	[0.9, 1.0]	True
test	CCCCc1nn(-c2cc(NC(=O)c3ccccc3)ccc2Br)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F	1.0	[0.9, 1.0]	True
test	Cc1oc(C(C)(C)C)cc1C(=O)NC(CC(=O)O)c1ccccc1	0.4545	[0.3, 0.5)	False
test	CSc1cc(-c2cc(NCCc3cc(Cl)c4sccc4c3)ncn2)ccc1C(=O)O	1.0	[0.9, 1.0]	True
test	O=C(O)[C@@H]1CN(C(=O)N(c2ccccc2)c2ccccc2)CCN1C(=O)N(c1ccccc1)c1ccccc1	1.0	[0.9, 1.0]	True
test	COc1ccc(NC(=O)C(C)Nc2nc3c(cnn3CC(C)C)c(=O)[nH]2)cc1	0.697	[0.5, 0.7)	False
test	Cc1cc(C)cc(Cc2c(I)c(=O)[nH]c(=O)n2COCc2ccccc2)c1	0.5849	[0.5, 0.7)	False
test	C=CC(=O)N1C[C@H](C)N(c2nc(=O)n3c4nc(c(Cl)cc24)-c2c(F)cccc2OCCc2ccnc(C(C)C)c2-3)C[C@H]1C	0.5534	[0.5, 0.7)	False
test	COc1ccc(C(=O)NNC(=O)Cc2ccccc2)cc1	0.5333	[0.5, 0.7)	False
test	O=C(CNC(=O)C(c1nc2ccc(-c3ccc(F)nc3)cc2s1)S(=O)(=O)C1CCOCC1)NC1CC1	0.7778	[0.7, 0.9)	False
test	CS(=O)(=O)N1C(=O)N(c2cccc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1	0.4868	[0.3, 0.5)	False
test	CCCN1CCC(Oc2ccc(-n3c(C)nc4ccccc4c3=O)cc2)CC1	0.5091	[0.5, 0.7)	False
test	COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(C)c(Nc2ccc3cn[nH]c3c2)n1	1.0	[0.9, 1.0]	True
test	CCOCn1c(Cc2ccccc2)c(Br)c(=O)[nH]c1=O	0.6957	[0.5, 0.7)	False
test	CCCn1cc(CCC(CC(=O)O)c2ccc(C)c(CN3C[C@@H](CC)Oc4ccccc4S3(=O)=O)c2)nn1	0.5263	[0.5, 0.7)	False
test	CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\OCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)N2	0.7733	[0.7, 0.9)	False
test	CN(CCOCCn1c2ccccc2c2ccccc21)C(CCO)C(=O)NCc1ccc(F)cc1	1.0	[0.9, 1.0]	True
test	C[C@@H]1N[C@H](CC(=O)Nc2ccc(F)cc2F)[C@@H](O)[C@H](O)[C@@H]1O	1.0	[0.9, 1.0]	True
test	CCCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)Nc1ccc(C(=N)N)cc1F	1.0	[0.9, 1.0]	True
test	C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1	1.0	[0.9, 1.0]	True
test	N#Cc1c(-c2ccc(C(=O)NCCN3CCCCC3)cc2)cc(-c2ccccc2O)nc1N	0.4865	[0.3, 0.5)	False
test	N#Cc1ccc(-c2ccccc2Cc2nc3c(cnn3C3CCOCC3)c(=O)[nH]2)cc1	0.5224	[0.5, 0.7)	False
test	N#Cc1cc(Cl)cc(Oc2c(C(F)(F)F)ncn(Cc3cc(-c4cccc(F)c4)c(=O)[nH]n3)c2=O)c1	0.4651	[0.3, 0.5)	False
test	CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OCCCOc1ccccc1	1.0	[0.9, 1.0]	True
test	NCc1cc(=O)c2cc(C(=O)N3C[C@@H](O)[C@H](F)C3)ccc2o1	0.4348	[0.3, 0.5)	False
test	CN1CCN(c2c(NC(=O)c3ccn(-c4ccnnc4)n3)ccc(OC3CCCC3)c2C(F)(F)F)C[C@@H]1CN	0.3131	[0.3, 0.5)	False
test	Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccc(S(N)(=O)=O)cc3)nc3ccccc32)c1	0.5857	[0.5, 0.7)	False
test	COc1cccc(-n2cc(C(=O)N3CCN(c4ccc(Cl)c(Cl)c4)CC3)nc2-c2ccc(C)cc2)c1	0.4667	[0.3, 0.5)	False
test	Cc1cn([C@H]2C[C@H](n3cc(-c4ccccc4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O	1.0	[0.9, 1.0]	True
test	Cc1c(O)nc(SC2CCCC2)nc1Cc1ccccc1	0.339	[0.3, 0.5)	False
test	CC(C(c1ccc(Nc2nc3ccccc3s2)cc1)n1ccnc1)N(C)C	1.0	[0.9, 1.0]	True
test	CC(C)C[C@H](NC(=O)/C=C/c1ccc(OP(=O)(O)O)cc1)C(=O)N1C[C@H]2C[C@H]2[C@H]1C(=O)NCCOCc1ccccc1	0.5048	[0.5, 0.7)	False
test	CN(CCOC(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1)[C@@H]1CCCC[C@@H]1C(=O)O	0.4462	[0.3, 0.5)	False
test	COc1ccc(C(=O)Nc2cc(-c3ccc(C(=O)O)cc3)[nH]n2)cc1	1.0	[0.9, 1.0]	True
test	CCC(CC)(COc1ccc2cc([C@H]([C@@H](C)N(C)C)n3ccnc3)ccc2c1)C(=O)O	1.0	[0.9, 1.0]	True
test	COc1ccccc1CCCNC(=O)NCCCc1ccccc1OC[C@@H](O)CNC(C)C	0.9149	[0.9, 1.0]	False
test	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccs3)nc21	1.0	[0.9, 1.0]	True
test	NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1	1.0	[0.9, 1.0]	True
test	Oc1csc(N2N=C(c3ccccc3)CC2c2ccc(Br)cc2)n1	1.0	[0.9, 1.0]	True
test	Cc1ccc(C2CC(c3ccc(N(C)C)cc3)=NN2c2ccc(S(=O)(=O)NC(=S)NCc3ccccc3)cc2)cc1	0.4675	[0.3, 0.5)	False
test	CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(O)ccc2N(C)S(C)(=O)=O)n1	1.0	[0.9, 1.0]	True
test	N=C(NCCCCc1ccc(Cl)cc1)SCCCN1CCCCC1	0.4667	[0.3, 0.5)	False
test	c1cc(-c2ccc(Cc3ccc(OC[C@H]4CCCN4)cc3)cc2)cs1	0.4576	[0.3, 0.5)	False
test	Cc1cccc2c(=O)n(C)c(-c3ccc(OC4CCN(C5CCC5)CC4)cc3)nc12	0.3623	[0.3, 0.5)	False
test	Oc1cc(-c2nc3c4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c2F)N2C[C@H]4CC[C@H](N4)[C@H]2CO3)c2c(F)c(F)c(F)c(F)c2c1	0.2333	[0.0, 0.3)	False
test	C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(-c5cnco5)c4)c(C#N)cnc3cc2OC)CC1	1.0	[0.9, 1.0]	True
test	COc1ccc(C(=O)NC2CC2)c(OC[C@@H](O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1	0.8333	[0.7, 0.9)	False
test	O=c1cc(Sc2ccc(-c3cccc(F)c3)cc2)[nH]c(=O)n1O	0.6875	[0.5, 0.7)	False
test	O=C(Nc1nc2cccc(C3CCC(NC(=O)[C@@H]4CC4(F)F)CC3)n2n1)C1CC1	1.0	[0.9, 1.0]	True
test	COc1cc2c(-c3cnn4cc(N5CCC(N6CCC(C)(N)CC6)CC5)cnc34)ccnc2cc1F	0.8028	[0.7, 0.9)	False
test	Cc1c(Oc2ccn3ncnc3c2)ccc(Nc2ncnc3cnc(N4CC[C@H](O)C4)nc23)c1F	0.5327	[0.5, 0.7)	False
test	Cc1cccc2sc(C(=N)N)cc12	0.45	[0.3, 0.5)	False
test	O=c1cc(Cc2cccc(Br)c2)[nH]c(=O)n1O	0.4583	[0.3, 0.5)	False
test	Cc1cc(-c2cnn3cc(N4CCC(N5CCN(C)CC5)CC4)cnc23)c2ccccc2n1	1.0	[0.9, 1.0]	True
test	COc1cc(-c2cc(C(=O)N3CCC(O)CC3)c3c(N)ncnn23)ccn1	1.0	[0.9, 1.0]	True
test	Cc1ncc2ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(C)c3)c2n1	0.5946	[0.5, 0.7)	False
test	Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)C3CCC5(CNC5)O3)CCN42)c1C(F)(F)F	0.2963	[0.0, 0.3)	False
test	COC(=O)Nc1ccc2cccc(CCNC(C)=O)c2c1	0.6809	[0.5, 0.7)	False
test	COc1ccc(CCc2c(-c3ccccc3)[nH]c3ccc(CC(=O)O)cc23)cc1	0.4583	[0.3, 0.5)	False
test	CN(C)CC/C=C/C(=O)Nc1ccc(C(=O)N2CCCC(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1	1.0	[0.9, 1.0]	True
test	CCCc1cc(-c2cc(NCCc3cc4ccsc4cc3OC)ncn2)ccc1C(=O)O	1.0	[0.9, 1.0]	True
test	C=CC(=O)N1CC[C@H](C(=O)N(C)[C@H](C(=O)N[C@H]2Cc3cc(O)cc(c3)-c3ccc4c(c3)c(c(-c3cncnc3)n4CC)CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C2=O)C(C)C)C1	1.0	[0.9, 1.0]	True
test	COC(=O)CCc1nc(C2CC(c3ccc(O)c(F)c3)=NO2)no1	0.5	[0.5, 0.7)	False
